ID,macid,Date_time,Acceleration_x,Acceleration_y,Acceleration_z,Acceleration_s,Frequency,Amplitude,sound,Temp_t1,Temp_t2,Temp_t3,emf,bv,an,device_id,node_firm,gateway_firm,radio_power,res,sen_type
1013,,10/18/2017 22:40:53,1.53,0.91,0.03,1.78,8.85,15.95,0,24.3,23.5,24,ffbd,163,59,,,,,ffff,
1002,,10/18/2017 22:40:54,1.5,0.89,0.03,1.74,8.88,15.49,0,25.1,0,0,ffad,160,59,,,,,ffff,
1024,,10/18/2017 22:40:54,1.55,0.81,0.04,1.74,8.8,15.77,0,24,23.6,24,ffa3,164,62,,,,,ffff,
1009,,10/18/2017 22:40:55,1.52,0.83,0.03,1.73,8.96,15.12,0,24.9,23.6,25,ffab,165,61,,,,,ffff,
1008,,10/18/2017 22:40:56,1.48,0.94,0.04,1.75,8.98,15.23,0,24.9,23.8,24,ffab,161,57,,,,,ffff,
1013,,10/18/2017 22:41:03,1.53,0.91,0.03,1.78,8.81,16.09,0,24.3,23.4,24,ffbd,166,59,,,,,ffff,
1002,,10/18/2017 22:41:04,1.52,0.9,0.03,1.76,8.82,15.87,0,25.1,0,0,ffad,160,59,,,,,ffff,
1024,,10/18/2017 22:41:04,1.53,0.8,0.04,1.72,8.98,14.96,0,24,23.8,24,ffa3,164,62,,,,,ffff,
1009,,10/18/2017 22:41:05,1.53,0.84,0.02,1.74,8.9,15.41,0,24.9,23.7,25,ffab,164,61,,,,,ffff,
1008,,10/18/2017 22:41:06,1.49,0.94,0.04,1.76,8.9,15.58,0,24.8,23.8,24,ffab,161,57,,,,,ffff,
1013,,10/18/2017 22:41:13,1.51,0.9,0.04,1.75,8.96,15.29,0,24.2,23.4,24,ffbd,165,59,,,,,ffff,
1002,,10/18/2017 22:41:14,1.51,0.9,0.03,1.75,8.82,15.78,0,25.1,0,0,ffad,160,59,,,,,ffff,
1009,,10/18/2017 22:41:15,1.55,0.85,0.02,1.76,8.86,15.73,0,24.9,23.8,25,ffab,164,61,,,,,ffff,
1008,,10/18/2017 22:41:16,1.51,0.96,0.05,1.78,8.84,15.98,0,24.9,23.8,24,ffab,161,57,,,,,ffff,
1013,,10/18/2017 22:41:23,1.51,0.9,0.04,1.75,8.9,15.5,0,24.3,23.4,24,ffbd,165,59,,,,,ffff,
1002,,10/18/2017 22:41:24,1.49,0.88,0.03,1.73,8.95,15.15,0,25.1,0,0,ffad,160,59,,,,,ffff,
1024,,10/18/2017 22:41:24,1.55,0.81,0.04,1.74,8.87,15.51,0,24,23.7,24,ffa3,164,62,,,,,ffff,
1009,,10/18/2017 22:41:25,1.53,0.84,0.02,1.74,8.84,15.63,0,24.9,23.6,25,ffab,165,61,,,,,ffff,
1008,,10/18/2017 22:41:26,1.5,0.95,0.04,1.77,8.83,15.92,0,24.8,23.8,24,ffab,161,57,,,,,ffff,
1013,,10/18/2017 22:41:33,1.53,0.91,0.04,1.78,8.86,15.91,0,24.3,23.4,24,ffbd,166,59,,,,,ffff,
1002,,10/18/2017 22:41:34,1.5,0.89,0.03,1.74,8.9,15.41,0,25.1,0,0,ffad,160,59,,,,,ffff,
1024,,10/18/2017 22:41:34,1.55,0.81,0.04,1.74,8.84,15.63,0,24,23.7,24,ffa3,164,62,,,,,ffff,
1009,,10/18/2017 22:41:35,1.51,0.83,0.02,1.72,8.95,15.06,0,24.9,23.8,25,ffab,164,61,,,,,ffff,
1008,,10/18/2017 22:41:36,1.48,0.94,0.04,1.75,8.96,15.29,0,24.8,23.8,24,ffab,161,57,,,,,ffff,
1013,,10/18/2017 22:41:43,1.53,0.9,0.03,1.77,8.83,15.92,0,24.3,23.3,24,ffbd,163,59,,,,,ffff,
1002,,10/18/2017 22:41:44,1.52,0.9,0.03,1.76,8.84,15.8,0,25.1,0,0,ffad,160,59,,,,,ffff,
1024,,10/18/2017 22:41:45,1.53,0.8,0.04,1.72,8.94,15.1,0,23.9,23.6,24,ffa3,164,62,,,,,ffff,
1009,,10/18/2017 22:41:45,1.53,0.84,0.02,1.74,8.87,15.51,0,25,23.7,25,ffab,164,61,,,,,ffff,
1008,,10/18/2017 22:41:46,1.49,0.94,0.04,1.76,8.88,15.66,0,24.8,23.9,24,ffab,161,57,,,,,ffff,
1013,,10/18/2017 22:41:53,1.51,0.89,0.04,1.75,8.96,15.29,0,24.3,23.3,24,ffbd,164,59,,,,,ffff,
1002,,10/18/2017 22:41:54,1.49,0.89,0.03,1.73,8.84,15.53,0,25.1,0,0,ffad,160,59,,,,,ffff,
1024,,10/18/2017 22:41:55,1.53,0.8,0.04,1.72,8.89,15.27,0,24,23.6,24,ffa3,164,62,,,,,ffff,
1009,,10/18/2017 22:41:55,1.54,0.85,0.02,1.75,8.8,15.85,0,24.9,23.7,25,ffab,165,61,,,,,ffff,
1008,,10/18/2017 22:41:56,1.51,0.96,0.05,1.78,8.82,16.05,0,24.8,23.7,24,ffab,161,57,,,,,ffff,
1013,,10/18/2017 22:42:03,1.52,0.9,0.04,1.76,8.84,15.8,0,24.2,23.4,24,ffbd,164,59,,,,,ffff,
1002,,10/18/2017 22:42:04,1.49,0.88,0.03,1.73,8.89,15.36,0,25.1,0,0,ffad,160,59,,,,,ffff,
1024,,10/18/2017 22:42:04,1.55,0.81,0.04,1.74,8.8,15.77,0,24,23.7,24,ffa3,164,62,,,,,ffff,
1009,,10/18/2017 22:42:05,1.51,0.83,0.02,1.72,8.97,15,0,24.9,23.7,25,ffab,165,61,,,,,ffff,
1008,,10/18/2017 22:42:06,1.48,0.94,0.05,1.75,8.98,15.23,0,24.8,23.8,24,ffab,161,57,,,,,ffff,
1013,,10/18/2017 22:42:13,1.52,0.9,0.04,1.76,8.8,15.95,0,24.3,23.4,24,ffbd,163,59,,,,,ffff,
1002,,10/18/2017 22:42:14,1.51,0.9,0.03,1.75,8.8,15.85,0,25.1,0,0,ffad,160,59,,,,,ffff,
1024,,10/18/2017 22:42:15,1.52,0.79,0.04,1.71,8.97,14.91,0,24,23.7,24,ffa3,164,62,,,,,ffff,
1009,,10/18/2017 22:42:15,1.53,0.84,0.02,1.74,8.88,15.49,0,24.9,23.7,24,ffab,165,61,,,,,ffff,
1008,,10/18/2017 22:42:16,1.49,0.95,0.04,1.76,8.87,15.7,0,24.8,23.9,24,ffab,161,57,,,,,ffff,
1013,,10/18/2017 22:42:23,1.5,0.89,0.04,1.74,8.95,15.25,0,24.2,23.4,24,ffbd,165,59,,,,,ffff,
1002,,10/18/2017 22:42:24,1.48,0.88,0.03,1.72,8.97,15,0,25.1,0,0,ffad,160,59,,,,,ffff,
1024,,10/18/2017 22:42:25,1.54,0.81,0.04,1.74,8.87,15.51,0,24,23.7,24,ffa3,164,62,,,,,ffff,
1009,,10/18/2017 22:42:25,1.52,0.84,0.03,1.73,8.82,15.6,0,24.9,23.8,25,ffab,164,61,,,,,ffff,
1008,,10/18/2017 22:42:26,1.49,0.95,0.04,1.76,8.8,15.95,0,24.8,23.8,24,ffab,161,57,,,,,ffff,
1013,,10/18/2017 22:42:33,1.53,0.9,0.04,1.77,8.82,15.97,0,24.2,23.4,24,ffbd,166,59,,,,,ffff,
1002,,10/18/2017 22:42:34,1.51,0.89,0.03,1.75,8.85,15.68,0,25.1,0,0,ffad,160,59,,,,,ffff,
1024,,10/18/2017 22:42:34,1.53,0.8,0.04,1.72,9,14.89,0,23.9,23.7,24,ffa3,164,62,,,,,ffff,
1009,,10/18/2017 22:42:35,1.52,0.83,0.02,1.73,8.9,15.33,0,24.9,23.6,25,ffab,165,61,,,,,ffff,
1008,,10/18/2017 22:42:36,1.48,0.94,0.04,1.75,8.91,15.47,0,24.8,23.7,24,ffab,161,57,,,,,ffff,
1013,,10/18/2017 22:42:43,1.5,0.89,0.03,1.74,8.96,15.2,0,24.3,23.3,24,ffbd,164,59,,,,,ffff,
1002,,10/18/2017 22:42:44,1.48,0.88,0.03,1.72,9,14.89,0,25.1,0,0,ffad,160,59,,,,,ffff,
1024,,10/18/2017 22:42:45,1.53,0.8,0.04,1.72,8.87,15.34,0,24,23.6,24,ffa3,164,62,,,,,ffff,
1009,,10/18/2017 22:42:45,1.53,0.85,0.03,1.75,8.8,15.85,0,24.9,23.6,25,ffab,164,60,,,,,ffff,
1008,,10/18/2017 22:42:46,1.5,0.95,0.04,1.77,8.8,16.04,0,24.8,23.8,24,ffab,161,57,,,,,ffff,
1013,,10/18/2017 22:42:53,1.53,0.91,0.03,1.78,8.82,16.05,0,24.3,23.4,24,ffbd,164,59,,,,,ffff,
1002,,10/18/2017 22:42:54,1.5,0.89,0.03,1.74,8.85,15.58,0,25,0,0,ffad,160,59,,,,,ffff,
1024,,10/18/2017 22:42:55,1.54,0.81,0.04,1.74,8.79,15.8,0,24,23.6,24,ffa3,164,62,,,,,ffff,
1009,,10/18/2017 22:42:55,1.51,0.83,0.02,1.72,8.96,15.03,0,25,23.7,25,ffab,164,61,,,,,ffff,
1008,,10/18/2017 22:42:56,1.47,0.93,0.04,1.73,8.95,15.15,0,24.8,23.8,24,ffab,161,57,,,,,ffff,
1013,,10/18/2017 22:43:03,1.51,0.89,0.04,1.75,8.99,15.19,0,24.2,23.5,24,ffbd,165,59,,,,,ffff,
1002,,10/18/2017 22:43:04,1.5,0.89,0.04,1.74,9,15.08,0,25.1,0,0,ffad,160,59,,,,,ffff,
1009,,10/18/2017 22:43:05,1.54,0.84,0.02,1.75,8.84,15.71,0,24.8,23.8,25,ffab,165,61,,,,,ffff,
1008,,10/18/2017 22:43:06,1.5,0.95,0.04,1.77,8.82,15.97,0,24.8,23.8,24,ffab,161,57,,,,,ffff,
1013,,10/18/2017 22:43:13,1.52,0.9,0.04,1.76,8.88,15.66,0,24.2,23.4,24,ffbd,165,59,,,,,ffff,
1024,,10/18/2017 22:43:15,1.55,0.81,0.04,1.74,8.82,15.7,0,23.9,23.6,24,ffa3,164,62,,,,,ffff,
1009,,10/18/2017 22:43:15,1.51,0.83,0.02,1.72,8.99,14.93,0,24.8,23.7,25,ffab,165,61,,,,,ffff,
1008,,10/18/2017 22:43:16,1.48,0.94,0.05,1.75,8.98,15.23,0,24.9,23.7,24,ffab,161,57,,,,,ffff,
1013,,10/18/2017 22:43:23,1.52,0.9,0.03,1.76,8.82,15.87,0,24.2,23.3,24,ffbd,165,59,,,,,ffff,
1002,,10/18/2017 22:43:24,1.51,0.9,0.03,1.75,8.82,15.78,0,25,0,0,ffad,160,59,,,,,ffff,
1024,,10/18/2017 22:43:25,1.52,0.79,0.04,1.71,8.96,14.95,0,24,23.8,24,ffa3,163,62,,,,,ffff,
1009,,10/18/2017 22:43:25,1.53,0.84,0.02,1.74,8.85,15.58,0,24.9,23.6,24,ffab,165,61,,,,,ffff,
1008,,10/18/2017 22:43:26,1.49,0.95,0.05,1.76,8.86,15.73,0,24.8,23.8,24,ffab,161,57,,,,,ffff,
1002,,10/18/2017 22:43:34,1.48,0.88,0.03,1.72,8.96,15.03,0,25,0,0,ffad,160,59,,,,,ffff,
1024,,10/18/2017 22:43:35,1.55,0.81,0.04,1.74,8.83,15.66,0,23.9,23.7,24,ffa3,164,62,,,,,ffff,
1009,,10/18/2017 22:43:35,1.53,0.84,0.02,1.74,9,15.08,0,24.9,23.8,25,ffab,164,61,,,,,ffff,
1008,,10/18/2017 22:43:36,1.49,0.95,0.05,1.76,9,15.25,0,24.8,23.7,24,ffab,161,57,,,,,ffff,
1013,,10/18/2017 22:43:43,1.54,0.91,0.04,1.78,8.81,16.09,0,24.2,23.4,24,ffbd,163,59,,,,,ffff,
1002,,10/18/2017 22:43:44,1.51,0.9,0.03,1.75,8.85,15.68,0,25,0,0,ffad,160,59,,,,,ffff,
1024,,10/18/2017 22:43:45,1.54,0.81,0.04,1.74,8.81,15.73,0,23.9,23.7,24,ffa3,164,62,,,,,ffff,
1009,,10/18/2017 22:43:45,1.52,0.83,0.02,1.73,8.95,15.15,0,24.9,23.7,24,ffab,165,61,,,,,ffff,
1008,,10/18/2017 22:43:46,1.48,0.94,0.05,1.75,8.94,15.36,0,24.7,23.8,24,ffab,161,57,,,,,ffff,
1013,,10/18/2017 22:43:53,1.53,0.91,0.04,1.78,8.81,16.09,0,24.2,23.3,24,ffbd,164,59,,,,,ffff,
1002,,10/18/2017 22:43:54,1.52,0.9,0.03,1.76,8.81,15.91,0,25,0,0,ffad,160,59,,,,,ffff,
1024,,10/18/2017 22:43:55,1.53,0.8,0.04,1.72,8.95,15.06,0,23.9,23.6,24,ffa3,164,62,,,,,ffff,
1009,,10/18/2017 22:43:55,1.54,0.84,0.02,1.75,8.88,15.57,0,24.9,23.7,24,ffab,164,61,,,,,ffff,
1008,,10/18/2017 22:43:57,1.5,0.95,0.05,1.77,8.87,15.78,0,24.7,23.8,24,ffab,161,57,,,,,ffff,
1013,,10/18/2017 22:44:03,1.51,0.9,0.04,1.75,8.95,15.33,0,24.2,23.4,24,ffbd,165,59,,,,,ffff,
1002,,10/18/2017 22:44:04,1.5,0.89,0.03,1.74,8.96,15.2,0,25,0,0,ffad,160,59,,,,,ffff,
1024,,10/18/2017 22:44:05,1.54,0.81,0.04,1.74,8.89,15.44,0,23.9,23.7,24,ffa3,164,62,,,,,ffff,
1009,,10/18/2017 22:44:05,1.55,0.85,0.02,1.76,8.85,15.77,0,24.8,23.7,24,ffab,164,61,,,,,ffff,
1008,,10/18/2017 22:44:06,1.51,0.96,0.05,1.78,8.84,15.98,0,24.8,23.8,24,ffab,161,57,,,,,ffff,
1013,,10/18/2017 22:44:13,1.52,0.9,0.04,1.76,8.9,15.58,0,24.2,23.4,24,ffbd,163,59,,,,,ffff,
1024,,10/18/2017 22:44:15,1.56,0.81,0.04,1.75,8.86,15.64,0,24,23.7,24,ffa3,164,62,,,,,ffff,
1009,,10/18/2017 22:44:15,1.53,0.84,0.03,1.74,8.87,15.51,0,24.8,23.7,24,ffab,164,61,,,,,ffff,
1008,,10/18/2017 22:44:16,1.5,0.95,0.04,1.77,8.84,15.9,0,24.8,23.8,24,ffab,161,57,,,,,ffff,
1013,,10/18/2017 22:44:23,1.54,0.91,0.04,1.78,8.87,15.87,0,24.3,23.3,24,ffbd,164,59,,,,,ffff,
1002,,10/18/2017 22:44:24,1.51,0.9,0.08,1.75,8.89,15.54,0,25.1,0,0,ffad,160,59,,,,,ffff,
1024,,10/18/2017 22:44:25,1.55,0.81,0.04,1.74,8.85,15.58,0,24,23.6,24,ffa3,164,62,,,,,ffff,
1009,,10/18/2017 22:44:25,1.52,0.84,0.02,1.73,8.91,15.29,0,24.9,23.6,25,ffab,015e,61,,,,,ffff,
1008,,10/18/2017 22:44:27,1.48,0.94,0.05,1.75,8.91,15.47,0,24.7,24,24,ffab,161,57,,,,,ffff,
1013,,10/18/2017 22:44:33,1.54,0.91,0.03,1.78,8.84,15.98,0,24.3,23.5,24,ffbd,165,59,,,,,ffff,
1002,,10/18/2017 22:44:34,1.52,0.9,0.03,1.76,8.86,15.73,0,25.1,0,0,ffad,160,59,,,,,ffff,
1024,,10/18/2017 22:44:35,1.53,0.8,0.04,1.72,8.87,15.34,0,24,23.6,24,ffa3,163,62,,,,,ffff,
1009,,10/18/2017 22:44:35,1.53,0.84,0.03,1.74,8.91,15.37,0,24.9,23.6,24,ffab,015e,61,,,,,ffff,
1008,,10/18/2017 22:44:36,1.49,0.94,0.05,1.76,8.91,15.56,0,24.8,23.8,24,ffab,161,57,,,,,ffff,
1013,,10/18/2017 22:44:43,1.52,0.9,0.04,1.76,8.86,15.73,0,24.3,23.3,24,ffbd,164,59,,,,,ffff,
1002,,10/18/2017 22:44:44,1.51,0.9,0.03,1.75,8.84,15.71,0,25.1,0,0,ffad,161,59,,,,,ffff,
1009,,10/18/2017 22:44:45,1.55,0.85,0.02,1.76,8.85,15.77,0,24.9,23.7,24,ffab,015e,61,,,,,ffff,
1008,,10/18/2017 22:44:47,1.51,0.95,0.05,1.78,8.86,15.91,0,24.8,23.8,24,ffab,161,57,,,,,ffff,
1002,,10/18/2017 22:44:54,1.5,0.89,0.03,1.74,8.86,15.56,0,25.1,0,0,ffad,160,59,,,,,ffff,
1024,,10/18/2017 22:44:55,1.54,0.81,0.04,1.74,8.86,15.56,0,23.9,23.6,24,ffa3,164,62,,,,,ffff,
1009,,10/18/2017 22:44:55,1.54,0.85,0.02,1.75,8.81,15.83,0,24.9,23.5,24,ffab,015e,61,,,,,ffff,
1008,,10/18/2017 22:44:57,1.51,0.95,0.05,1.78,8.83,16.02,0,24.7,23.7,24,ffab,161,57,,,,,ffff,
1013,,10/18/2017 22:45:03,1.52,0.9,0.03,1.76,8.88,15.66,0,24.3,23.4,24,ffbd,164,59,,,,,ffff,
1002,,10/18/2017 22:45:04,1.49,0.89,0.03,1.73,8.92,15.26,0,25.1,0,0,ffad,160,59,,,,,ffff,
1024,,10/18/2017 22:45:05,1.56,0.82,0.04,1.76,8.81,15.91,0,23.9,23.7,24,ffa3,163,62,,,,,ffff,
1009,,10/18/2017 22:45:05,1.53,0.84,0.03,1.74,8.96,15.2,0,24.9,23.7,25,ffab,015d,61,,,,,ffff,
1008,,10/18/2017 22:45:07,1.49,0.94,0.05,1.76,8.83,15.84,0,24.7,23.7,24,ffab,161,57,,,,,ffff,
1013,,10/18/2017 22:45:13,1.54,0.91,0.04,1.78,8.82,16.05,0,24.3,23.4,24,ffbd,165,59,,,,,ffff,
1002,,10/18/2017 22:45:14,1.51,0.9,0.03,1.75,8.84,15.71,0,25,0,0,ffad,160,59,,,,,ffff,
1024,,10/18/2017 22:45:15,1.54,0.81,0.04,1.74,8.81,15.73,0,23.9,23.6,24,ffa3,164,62,,,,,ffff,
1008,,10/18/2017 22:45:17,1.48,0.93,0.04,1.74,8.94,15.27,0,24.7,23.9,24,ffab,161,57,,,,,ffff,
1013,,10/18/2017 22:45:23,1.53,0.91,0.04,1.78,8.81,16.09,0,24.3,23.4,24,ffbd,163,59,,,,,ffff,
1002,,10/18/2017 22:45:24,1.52,0.9,0.03,1.76,8.81,15.91,0,25,0,0,ffad,160,59,,,,,ffff,
1024,,10/18/2017 22:45:25,1.52,0.8,0.04,1.71,8.95,14.98,0,23.9,23.7,24,ffa3,164,62,,,,,ffff,
1009,,10/18/2017 22:45:25,1.54,0.84,0.02,1.75,8.88,15.57,0,24.9,23.7,24,ffab,015e,61,,,,,ffff,
1008,,10/18/2017 22:45:27,1.5,0.95,0.05,1.77,8.87,15.78,0,24.8,23.9,24,ffab,161,57,,,,,ffff,
1013,,10/18/2017 22:45:33,1.51,0.9,0.05,1.75,8.96,15.29,0,24.3,23.4,24,ffbd,165,59,,,,,ffff,
1002,,10/18/2017 22:45:34,1.49,0.89,0.03,1.73,8.99,15.02,0,25,0,0,ffad,160,59,,,,,ffff,
1024,,10/18/2017 22:45:35,1.54,0.81,0.04,1.74,8.87,15.51,0,23.9,23.6,24,ffa3,164,62,,,,,ffff,
1009,,10/18/2017 22:45:35,1.54,0.85,0.03,1.75,8.84,15.71,0,24.9,23.6,24,ffab,015e,61,,,,,ffff,
1008,,10/18/2017 22:45:37,1.51,0.95,0.05,1.78,8.82,16.05,0,24.8,23.7,24,ffab,161,57,,,,,ffff,
1013,,10/18/2017 22:45:43,1.52,0.9,0.04,1.76,8.88,15.66,0,24.2,23.4,24,ffbd,165,59,,,,,ffff,
1002,,10/18/2017 22:45:44,1.5,0.89,0.03,1.74,8.91,15.37,0,25.1,0,0,ffad,160,59,,,,,ffff,
1024,,10/18/2017 22:45:45,1.56,0.82,0.04,1.76,8.84,15.8,0,23.9,23.6,24,ffa3,164,62,,,,,ffff,
1009,,10/18/2017 22:45:45,1.52,0.84,0.03,1.73,8.96,15.12,0,24.9,23.6,24,ffab,015e,61,,,,,ffff,
1008,,10/18/2017 22:45:47,1.49,0.94,0.04,1.76,8.96,15.39,0,24.8,23.8,24,ffab,161,57,,,,,ffff,
1013,,10/18/2017 22:45:53,1.54,0.91,0.04,1.78,8.85,15.95,0,24.3,23.4,24,ffbd,163,59,,,,,ffff,
1002,,10/18/2017 22:45:54,1.52,0.9,0.03,1.76,8.87,15.7,0,25,0,0,ffad,160,59,,,,,ffff,
1024,,10/18/2017 22:45:55,1.54,0.81,0.04,1.74,8.85,15.58,0,23.9,23.7,24,ffa3,163,62,,,,,ffff,
1009,,10/18/2017 22:45:55,1.52,0.83,0.02,1.73,8.94,15.19,0,24.9,23.6,24,ffab,015e,61,,,,,ffff,
1008,,10/18/2017 22:45:57,1.49,0.94,0.04,1.76,8.94,15.46,0,24.8,23.7,24,ffab,161,57,,,,,ffff,
1013,,10/18/2017 22:46:03,1.53,0.91,0.04,1.78,8.86,15.91,0,24.3,23.3,24,ffbd,163,59,,,,,ffff,
1002,,10/18/2017 22:46:04,1.52,0.9,0.03,1.76,8.84,15.8,0,25,0,0,ffad,160,59,,,,,ffff,
1024,,10/18/2017 22:46:05,1.53,0.8,0.04,1.72,8.94,15.1,0,23.9,23.6,24,ffa3,164,62,,,,,ffff,
1009,,10/18/2017 22:46:05,1.54,0.84,0.03,1.75,8.86,15.64,0,24.9,23.7,24,ffab,015e,61,,,,,ffff,
1008,,10/18/2017 22:46:07,1.5,0.95,0.04,1.77,8.87,15.78,0,24.8,23.7,24,ffab,161,57,,,,,ffff,
1013,,10/18/2017 22:46:13,1.53,0.9,0.04,1.77,8.94,15.54,0,24.3,23.3,24,ffbd,165,59,,,,,ffff,
1002,,10/18/2017 22:46:14,1.51,0.89,0.03,1.75,8.86,15.64,0,25.1,0,0,ffad,161,59,,,,,ffff,
1024,,10/18/2017 22:46:15,1.54,0.8,0.04,1.73,8.9,15.33,0,23.9,23.5,24,ffa3,164,62,,,,,ffff,
1009,,10/18/2017 22:46:15,1.55,0.85,0.02,1.76,8.84,15.8,0,24.8,23.6,24,ffab,015f,61,,,,,ffff,
1008,,10/18/2017 22:46:17,1.51,0.96,0.05,1.78,8.84,15.98,0,24.8,23.8,24,ffab,161,57,,,,,ffff,
1013,,10/18/2017 22:46:23,1.53,0.9,0.05,1.77,8.92,15.61,0,24.3,23.3,24,ffbd,163,59,,,,,ffff,
1002,,10/18/2017 22:46:24,1.5,0.9,0.03,1.74,8.87,15.51,0,25.1,0,0,ffad,161,59,,,,,ffff,
1024,,10/18/2017 22:46:25,1.55,0.81,0.04,1.74,8.86,15.56,0,23.9,23.5,24,ffa3,164,62,,,,,ffff,
1009,,10/18/2017 22:46:25,1.55,0.85,0.02,1.76,8.82,15.87,0,24.8,23.5,24,ffab,015f,61,,,,,ffff,
1008,,10/18/2017 22:46:27,1.51,0.95,0.05,1.78,8.84,15.98,0,24.8,23.8,24,ffab,161,57,,,,,ffff,
1013,,10/18/2017 22:46:33,1.52,0.9,0.04,1.76,8.91,15.56,0,24.3,23.4,24,ffbd,165,59,,,,,ffff,
1024,,10/18/2017 22:46:35,1.56,0.82,0.04,1.76,8.82,15.87,0,23.9,23.6,24,ffa3,164,62,,,,,ffff,
1009,,10/18/2017 22:46:35,1.54,0.85,0.03,1.75,8.82,15.78,0,24.8,23.7,24,ffab,015f,61,,,,,ffff,
1008,,10/18/2017 22:46:37,1.5,0.94,0.05,1.77,8.83,15.92,0,24.8,23.8,24,ffab,161,57,,,,,ffff,
1013,,10/18/2017 22:46:43,1.54,0.9,0.04,1.78,8.84,15.98,0,24.3,23.3,24,ffbd,163,59,,,,,ffff,
1002,,10/18/2017 22:46:44,1.51,0.9,0.03,1.75,8.87,15.61,0,25,0,0,ffad,161,59,,,,,ffff,
1024,,10/18/2017 22:46:45,1.55,0.81,0.04,1.74,8.81,15.73,0,24,23.5,24,ffa3,164,62,,,,,ffff,
1009,,10/18/2017 22:46:45,1.52,0.84,0.02,1.73,8.96,15.12,0,24.8,23.7,24,ffab,015f,61,,,,,ffff,
1008,,10/18/2017 22:46:47,1.49,0.94,0.05,1.76,8.96,15.39,0,24.8,23.7,24,ffab,161,57,,,,,ffff,
1013,,10/18/2017 22:46:53,1.54,0.91,0.04,1.78,8.82,16.05,0,24.3,23.4,24,ffbd,166,59,,,,,ffff,
1002,,10/18/2017 22:46:54,1.52,0.91,0.03,1.77,8.83,15.92,0,25,0,0,ffad,162,59,,,,,ffff,
1024,,10/18/2017 22:46:55,1.54,0.8,0.05,1.73,8.96,15.12,0,24,23.6,24,ffa3,164,62,,,,,ffff,
1009,,10/18/2017 22:46:55,1.53,0.84,0.02,1.74,8.92,15.34,0,24.9,23.5,24,ffab,160,61,,,,,ffff,
1008,,10/18/2017 22:46:57,1.49,0.94,0.05,1.76,8.9,15.58,0,24.8,23.9,24,ffab,161,57,,,,,ffff,
1013,,10/18/2017 22:47:03,1.53,0.91,0.04,1.78,8.82,16.05,0,24.3,23.3,24,ffbd,165,59,,,,,ffff,
1002,,10/18/2017 22:47:04,1.52,0.9,0.03,1.76,8.82,15.87,0,25,0,0,ffad,164,59,,,,,ffff,
1024,,10/18/2017 22:47:05,1.53,0.8,0.04,1.72,8.92,15.16,0,23.9,23.6,24,ffa3,163,62,,,,,ffff,
1009,,10/18/2017 22:47:05,1.55,0.85,0.02,1.76,8.87,15.7,0,24.9,23.7,24,ffab,015f,61,,,,,ffff,
1008,,10/18/2017 22:47:07,1.51,0.95,0.05,1.78,8.85,15.95,0,24.7,23.8,24,ffab,161,57,,,,,ffff,
1013,,10/18/2017 22:47:13,1.51,0.9,0.04,1.75,8.95,15.33,0,24.3,23.3,24,ffbd,166,59,,,,,ffff,
1002,,10/18/2017 22:47:14,1.5,0.89,0.03,1.74,8.96,15.2,0,25,0,0,ffad,165,59,,,,,ffff,
1024,,10/18/2017 22:47:15,1.55,0.81,0.04,1.74,8.87,15.51,0,23.9,23.6,24,ffa3,163,62,,,,,ffff,
1009,,10/18/2017 22:47:15,1.55,0.85,0.03,1.76,8.86,15.73,0,24.9,23.7,24,ffab,015f,61,,,,,ffff,
1008,,10/18/2017 22:47:17,1.51,0.95,0.05,1.78,8.83,16.02,0,24.8,23.8,24,ffab,161,57,,,,,ffff,
1013,,10/18/2017 22:47:23,1.52,0.9,0.04,1.76,8.91,15.56,0,24.3,23.4,24,ffbd,163,59,,,,,ffff,
1002,,10/18/2017 22:47:24,1.5,0.89,0.03,1.74,8.92,15.34,0,25,0,0,ffad,165,59,,,,,ffff,
1024,,10/18/2017 22:47:25,1.56,0.81,0.04,1.75,8.85,15.68,0,23.9,23.6,24,ffa3,164,62,,,,,ffff,
1009,,10/18/2017 22:47:25,1.53,0.84,0.02,1.74,8.86,15.56,0,24.9,23.6,24,ffab,015f,61,,,,,ffff,
1008,,10/18/2017 22:47:27,1.5,0.95,0.05,1.77,8.84,15.9,0,24.9,23.8,24,ffab,161,57,,,,,ffff,
1013,,10/18/2017 22:47:33,1.54,0.91,0.03,1.78,8.88,15.84,0,24.3,23.4,24,ffbd,166,59,,,,,ffff,
1002,,10/18/2017 22:47:34,1.51,0.91,0.03,1.76,8.88,15.66,0,25,0,0,ffad,165,58,,,,,ffff,
1024,,10/18/2017 22:47:35,1.56,0.81,0.04,1.75,8.85,15.68,0,23.9,23.6,24,ffa3,164,62,,,,,ffff,
1009,,10/18/2017 22:47:35,1.53,0.84,0.02,1.74,8.89,15.44,0,24.9,23.5,24,ffab,015f,61,,,,,ffff,
1008,,10/18/2017 22:47:37,1.49,0.94,0.05,1.76,8.87,15.7,0,24.8,23.6,24,ffab,161,57,,,,,ffff,
1013,,10/18/2017 22:47:43,1.55,0.91,0.04,1.79,8.87,15.97,0,24.3,23.4,24,ffbd,163,59,,,,,ffff,
1002,,10/18/2017 22:47:44,1.53,0.91,0.04,1.78,8.87,15.87,0,25,0,0,ffad,165,59,,,,,ffff,
1024,,10/18/2017 22:47:45,1.55,0.81,0.04,1.74,8.87,15.51,0,23.9,23.5,24,ffa3,164,62,,,,,ffff,
